id,feature_name,Title,Author,SCI,Journal_or_Conference_name,Year,No_field,no_field_secondary,Fiber_type,Fiber_type_detail,Matrix_type,Matrix_type_detail,glass_transition_temperature,glass_transition_temperature_run_2,cure_ratio,Fiber_content_weight,Fiber_content_volume,Void_content,diameter,average_area,nominal_area,rib,surface_treatment,Water_absorption_at_saturation,Water_absorption_test_standard,Water_absorption_note,Brand_name,Manufacturer,Important_notes,Notes_of_rebar,Target_parameter,note_of_target_parameter,num_1,note_of_number,Value1_1,COV1_1,note_of_Value1,Value2_1,COV2_1,Value2note_1,Value3_1,COV3_1,Value3note_1,SEM_T_BCBT,SEM_L_BCBT,OTHER_main,OTHER1_1,FTIR_1,note_1,temperature,note_of_temperature,time_field,note_of_time,concrete,pH_of_concrete,strength_of_concrete,crack,cover,note_of_concrete,pH_1,pHafter,ingredient_1,pH_2,RH_1,ingredient_2,note_2,Location,Effektive_Klimaklassifikation,field_average_humidity,field_average_temperature,pH_2_additional,Ingrediant_additional,number_field,type_field,SolutionorMoisture,cycle_pH,cycle_pH_after,created_at,updated_at
3369,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3369.0,27,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,60.0,,360.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,20.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3370,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3370.0,28,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,20.0,,720.0,,,,,,,,12.7,,"KOH:4.2,NaOH:0.9, Ca(OH)2:118.5; g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3371,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3371.0,29,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,20.0,,720.0,,,,,,,,0.0,,"NaCl:24.53.Na2SO4:4.09,MgCl2:5.2,CaCl2:1.16,SrCl2:0.025,KCl:0.695,NaHCO3:0.201,KBr:0.1,H2BO3:0.027,NaF:0.003",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3372,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3372.0,30,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,20.0,,720.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3373,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3373.0,31,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,40.0,,720.0,,,,,,,,12.7,,"KOH:4.2,NaOH:0.9, Ca(OH)2:118.5; g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3374,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3374.0,32,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,40.0,,720.0,,,,,,,,0.0,,"NaCl:24.53.Na2SO4:4.09,MgCl2:5.2,CaCl2:1.16,SrCl2:0.025,KCl:0.695,NaHCO3:0.201,KBr:0.1,H2BO3:0.027,NaF:0.003",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3375,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3375.0,33,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,40.0,,720.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3376,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3376.0,34,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,60.0,,720.0,,,,,,,,12.7,,"KOH:4.2,NaOH:0.9, Ca(OH)2:118.5; g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3377,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3377.0,35,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,60.0,,720.0,,,,,,,,0.0,,"NaCl:24.53.Na2SO4:4.09,MgCl2:5.2,CaCl2:1.16,SrCl2:0.025,KCl:0.695,NaHCO3:0.201,KBr:0.1,H2BO3:0.027,NaF:0.003",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3378,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3378.0,36,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,60.0,,720.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3379,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3379.0,37,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,20.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,10.0,,12.7,,"KOH:4.2,NaOH:0.9, Ca(OH)2:118.5; g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3380,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3380.0,38,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,20.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,10.0,,0.0,,"NaCl:24.53.Na2SO4:4.09,MgCl2:5.2,CaCl2:1.16,SrCl2:0.025,KCl:0.695,NaHCO3:0.201,KBr:0.1,H2BO3:0.027,NaF:0.003",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3381,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3381.0,39,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,20.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,10.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3382,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3382.0,40,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,40.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,10.0,,12.7,,"KOH:4.2,NaOH:0.9, Ca(OH)2:118.5; g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3383,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3383.0,41,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,40.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,10.0,,0.0,,"NaCl:24.53.Na2SO4:4.09,MgCl2:5.2,CaCl2:1.16,SrCl2:0.025,KCl:0.695,NaHCO3:0.201,KBr:0.1,H2BO3:0.027,NaF:0.003",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3384,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3384.0,42,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,40.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,10.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3385,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3385.0,43,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,60.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,10.0,,12.7,,"KOH:4.2,NaOH:0.9, Ca(OH)2:118.5; g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3386,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3386.0,44,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,60.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,10.0,,0.0,,"NaCl:24.53.Na2SO4:4.09,MgCl2:5.2,CaCl2:1.16,SrCl2:0.025,KCl:0.695,NaHCO3:0.201,KBr:0.1,H2BO3:0.027,NaF:0.003",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3387,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3387.0,45,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,60.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,10.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3388,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3388.0,46,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,20.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,20.0,,12.7,,"KOH:4.2,NaOH:0.9, Ca(OH)2:118.5; g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3389,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3389.0,47,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,20.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,20.0,,0.0,,"NaCl:24.53.Na2SO4:4.09,MgCl2:5.2,CaCl2:1.16,SrCl2:0.025,KCl:0.695,NaHCO3:0.201,KBr:0.1,H2BO3:0.027,NaF:0.003",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3390,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3390.0,48,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,20.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,20.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3391,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3391.0,49,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,40.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,20.0,,12.7,,"KOH:4.2,NaOH:0.9, Ca(OH)2:118.5; g/L(mol/L)",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3392,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3392.0,50,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,40.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,20.0,,0.0,,"NaCl:24.53.Na2SO4:4.09,MgCl2:5.2,CaCl2:1.16,SrCl2:0.025,KCl:0.695,NaHCO3:0.201,KBr:0.1,H2BO3:0.027,NaF:0.003",,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
3393,1,"Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete",Jianhe Xie; Yongchao Li; Zhongyu Lu; Zhihong Fan; Jianglin Li; and Shixin Li,,Journal of Composites for Construction,2022,3393.0,51,Basalt,,Epoxy,,,,,,65.0,,6.0,,,helically wounded,sand coated,,,,,,"Link:Durability of BFRP bars wrapped in seawater sea sand concrete;Durability of BFRP bars and BFRP reinforced seawater sea-sand concrete beams immersed in water and simulated seawater; Durability of cement mortar-covered BFRP bars in simulated seawater environment;(may:Effects of Immersion in Water, Alkaline Solution, and Seawater on the Shear Performance of Basalt FRP Bars in Seawater–Sea Sand Concrete)",,Shear,,5.0,,37.4,,,,,,,,,,,,,,,40.0,,720.0,,"cement:768,seawater:460.8,fine aggregate(sea sand):2080;cure:28 days",,42.5,,20.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
